work_year,experience_level,employment_type,job_title,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2022,SE,CT,Data Scientist,92000.0,FR,0.0,FR,M
2022,SE,FT,Data Scientist,207000.0,US,100.0,US,L
2020,SE,FT,Data Engineer,276200.0,US,100.0,US,S
2023,EX,FT,Research Scientist,282600.0,US,100.0,US,L
2022,EN,FT,Analytics Engineer,125200.0,US,100.0,US,L
2022,MI,FT,Analytics Engineer,109400.0,AU,50.0,AU,M
2022,SE,FT,Data Engineer,178400.0,US,0.0,US,L
2023,MI,FT,AI Engineer,270500.0,US,100.0,US,M
2022,MI,FT,Data Engineer,125300.0,US,50.0,US,M
2023,SE,FT,Analytics Engineer,159800.0,US,100.0,US,S
2024,SE,FT,data analyst,112900.0,US,50.0,US,M
2024,SE,FT,Data Scientist,183100.0,US,50.0,GB,M
2021,MI,FT,Data Scientist,106400.0,DE,0.0,DE,L
2023,MI,FT,Business Intelligence Analyst,175800.0,US,0.0,US,M
2024,EN,FT,Data Scientist,106700.0,US,0.0,US,M
2024,MI,FT,Data Engineer,133300.0,US,0.0,US,S
2022,SE,FT,Machine Learning Engineer,343900.0,US,50.0,US,L
2022,SE,FT,Data Scientist,117100.0,PT,100.0,PT,L
2022,SE,FT,Machine Learning Engineer,77700.0,BR,50.0,BR,M
2024,SE,FT,Business Intelligence Analyst,81600.0,ES,0.0,ES,L
2022,EX,FT,Data Science Manager,116900.0,IN,100.0,IN,L
2024,MI,FT,Data Analyst,89500.0,US,0.0,US,S
2021,EN,CT,Business Intelligence Analyst,50800.0,DE,100.0,DE,S
2024,EN,FT,Data Scientist,68300.0,US,100.0,CA,S
2021,SE,FT,Data Analyst,146000.0,US,50.0,US,M
2022,SE,FT,Data Analyst,130300.0,US,0.0,US,S
2023,EN,FT,Data Scientist,106200.0,US,100.0,US,M
2024,MI,FT,Data Scientist,166600.0,CA,50.0,CA,L
2024,MI,FT,Machine Learning Engineer,185800.0,US,50.0,US,S
2023,MI,FT,Machine Learning Engineer,141800.0,AU,0.0,AU,L
2021,EN,FT,Data Science Manager,67400.0,NL,0.0,NL,S
2023,MI,FT,Data Scientist,195600.0,US,0.0,US,M
2024,SE,FT,Data Engineer,233300.0,US,50.0,US,M
2023,SE,FT,Data Analyst,193200.0,US,100.0,US,M
2024,EN,FT,Data Scientist,59100.0,NL,50.0,NL,M
2023,SE,FT,Data Engineer,208300.0,US,100.0,US,S
2024,SE,FT,Data Engineer,77000.0,IN,100.0,IN,M
2023,SE,FT,Data Scientist,192800.0,JP,0.0,GB,M
2022,SE,FT,Data Analyst,100200.0,JP,100.0,JP,L
2021,EN,FT,Business Intelligence Analyst,90400.0,US,0.0,US,M
2022,SE,FT,Data Analyst,113100.0,US,50.0,US,M
2021,SE,FT,Business Intelligence Analyst,124400.0,GB,0.0,DE,M
2024,SE,FT,AI Engineer,73800.0,IN,0.0,IN,M
2022,SE,FT,Data Scientist,212200.0,US,100.0,US,M
2024,MI,FT,Data Architect,158000.0,US,50.0,US,M
2022,SE,FT,AI Engineer,230000.0,US,0.0,US,M
2024,SE,FT,Data Engineer,209200.0,DE,0.0,DE,L
2022,SE,FT,Research Scientist  ,196300.0,US,50.0,US,M
2024,MI,FT,machine learning engineer,229900.0,US,100.0,US,M
2021,MI,FT,Machine Learning Engineer,116300.0,DE,0.0,DE,M
2024,SE,FT,Data Analyst,156900.0,CA,100.0,CA,L
2023,MI,FT,Machine Learning Engineer,170300.0,US,100.0,US,M
2023,MI,FT,Data Science Manager,214900.0,CA,100.0,US,L
2023,SE,FT,Analytics Engineer,70500.0,BR,50.0,BR,M
2024,SE,FT,Data Scientist,210900.0,US,0.0,US,M
2023,SE,FT,Data Science Manager  ,216000.0,GB,0.0,GB,L
2021,EN,PT,Analytics Engineer,51400.0,US,0.0,US,M
2024,SE,FT,Data Analyst,160500.0,US,0.0,US,S
2023,EN,FT,Business Intelligence Analyst,56800.0,PT,100.0,PT,L
2023,EX,FT,Business Intelligence Analyst,330800.0,US,100.0,US,L
2024,SE,FT,Data Analyst,85000.0,ES,100.0,ES,L
2024,EN,FT,Data Engineer,125100.0,US,0.0,US,L
2023,SE,CT,Analytics Engineer,193900.0,CA,0.0,CA,M
2023,SE,FT,Data Engineer,160900.0,GB,0.0,GB,M
2023,SE,FT,Data Engineer,192300.0,US,100.0,US,L
2024,SE,FT,Analytics Engineer,203100.0,US,0.0,US,M
2024,SE,FT,Data Science Manager,341900.0,US,0.0,US,M
2020,SE,FT,Data Engineer,228300.0,US,0.0,US,L
2023,MI,FT,Data Science Manager,150400.0,DE,0.0,DE,M
2022,MI,FT,data scientist,151300.0,US,100.0,US,M
2023,SE,FL,Data Scientist,158900.0,US,100.0,US,M
2024,SE,FT,Machine Learning Engineer,193900.0,GB,50.0,GB,L
2022,SE,FT,Data Engineer,215800.0,US,100.0,US,S
2024,SE,FT,Data Architect,279800.0,US,50.0,US,M
2024,MI,FT,Analytics Engineer,145100.0,US,0.0,US,M
2022,EN,FT,Data Scientist,98600.0,US,50.0,US,M
2024,EN,FT,Data Engineer,77600.0,US,50.0,US,M
2020,SE,FT,Data Analyst,119000.0,GB,50.0,GB,M
2023,EN,FT,Data Science Manager,110300.0,US,0.0,US,
2023,SE,FT,Data Scientist,166600.0,JP,0.0,JP,M
2023,EN,FT,Data Engineer,86300.0,CA,0.0,CA,L
2020,MI,FT,Data Analyst,123000.0,US,50.0,US,L
2022,SE,FT,Data Scientist,135900.0,NL,0.0,NL,
2023,MI,FT,Analytics Engineer  ,109400.0,DE,100.0,DE,M
2023,EN,FT,Data Engineer,143800.0,US,100.0,US,L
2022,SE,FT,Data Analyst,116600.0,SG,50.0,SG,M
2023,EX,FT,Data Analyst,231600.0,US,100.0,US,M
2022,SE,FT,Data Analyst,136000.0,US,0.0,US,M
2023,SE,FT,Data Engineer,190400.0,US,0.0,US,S
2024,SE,FT,Data Scientist,213000.0,US,100.0,US,L
2020,MI,FT,Data Analyst,92400.0,US,0.0,US,L
2024,MI,FT,Business Intelligence Analyst,101300.0,GB,0.0,GB,M
2023,MI,FT,Analytics Engineer,85200.0,ES,50.0,ES,M
2024,MI,FT,Data Architect,177500.0,US,100.0,US,M
2024,SE,FT,Machine Learning Engineer,267500.0,US,0.0,US,M
2022,EN,FT,Machine Learning Engineer,94200.0,US,0.0,US,S
2022,MI,FT,Data Science Manager,180000.0,US,100.0,US,M
2021,MI,FT,Research Scientist,60300.0,PL,0.0,PL,M
2022,SE,CT,Data Scientist,273700.0,US,50.0,US,M
2024,MI,FT,Data Engineer,127000.0,JP,0.0,JP,L
2024,EX,FT,Machine Learning Engineer,394100.0,US,50.0,US,L
2020,SE,FT,Machine Learning Engineer,134600.0,ES,100.0,ES,M
2024,EX,FT,Data Analyst,201900.0,FR,0.0,US,M
2024,MI,FT,Data Architect,197800.0,US,50.0,US,M
2021,SE,FT,Data Scientist,173300.0,AU,100.0,AU,M
2023,MI,FT,Data Scientist,112000.0,CA,0.0,US,S
2024,MI,FT,Business Intelligence Analyst,121000.0,US,0.0,US,L
2021,SE,FT,Machine Learning Engineer,199400.0,FR,100.0,US,S
2024,EN,FT,Data Analyst,77000.0,US,50.0,US,S
2024,SE,FT,Analytics Engineer,276800.0,US,0.0,US,
2023,MI,FT,Machine Learning Engineer,173300.0,US,0.0,US,M
2021,SE,FT,Business Intelligence Analyst,147000.0,US,100.0,US,L
2024,SE,FT,Machine Learning Engineer,236700.0,US,0.0,US,M
2022,SE,FT,AI Engineer,306600.0,US,100.0,US,L
2024,MI,FT,Data Engineer,126900.0,US,0.0,US,S
2023,MI,FT,Data Engineer,193100.0,US,0.0,US,M
2023,MI,FT,Business Intelligence Analyst,129200.0,US,0.0,US,L
2020,SE,FT,Business Intelligence Analyst,110800.0,US,0.0,US,M
2024,EN,FT,Data Engineer,95000.0,US,50.0,US,M
2022,EN,FT,Data Engineer,31500.0,BR,100.0,BR,M
2024,MI,CT,Data Engineer,173800.0,US,50.0,US,L
2023,MI,FT,Data Engineer,152900.0,IN,0.0,US,M
2021,MI,FT,Data Architect,185200.0,US,100.0,US,
2022,SE,FT,Data Engineer,154800.0,US,100.0,US,S
2024,SE,FT,Machine Learning Engineer,290000.0,US,0.0,US,L
2022,MI,CT,Data Scientist,146000.0,US,100.0,US,S
2023,MI,FT,Analytics Engineer,180600.0,US,100.0,US,M
2023,EX,FT,Business Intelligence Analyst,265700.0,US,50.0,US,M
2024,EX,CT,Business Intelligence Analyst,246300.0,GB,100.0,US,M
2023,SE,FT,Data Engineer,208100.0,US,0.0,US,M
2023,MI,FT,Data Engineer,182700.0,US,50.0,US,
2024,SE,FT,Machine Learning Engineer,171600.0,ES,0.0,ES,L
2022,SE,FT,Data Science Manager,227700.0,US,0.0,US,M
2023,MI,FT,Data Analyst,105900.0,US,0.0,US,M
2023,MI,FT,AI Engineer,127300.0,FR,0.0,FR,L
2022,MI,FT,Research Scientist,143200.0,US,50.0,US,M
2021,EN,FT,Data Engineer,90300.0,CA,100.0,US,L
2024,SE,FT,Data Scientist,315900.0,US,0.0,US,L
2022,MI,FT,Research Scientist,94700.0,JP,50.0,JP,M
2021,SE,FT,AI Engineer,109400.0,PL,100.0,PL,M
2024,MI,FT,Research Scientist,232400.0,US,100.0,US,M
2024,MI,FT,Data Engineer,134700.0,US,0.0,US,L
2022,SE,FT,Data Engineer,190200.0,DE,100.0,DE,M
2021,EN,FT,Data Scientist,110600.0,US,0.0,US,M
2023,EX,FT,Research Scientist,328000.0,US,100.0,US,M
2023,EX,FT,Data Engineer,81100.0,BR,0.0,BR,L
2023,SE,FT,Data Architect,84300.0,BR,0.0,BR,M
2024,MI,FT,Data Engineer,107900.0,GB,0.0,GB,M
2022,SE,FT,Data Engineer,226900.0,US,0.0,US,M
2021,EX,FT,Machine Learning Engineer,187800.0,SG,100.0,SG,S
2022,SE,FT,Data Analyst,109300.0,US,100.0,US,M
2023,MI,FT,Data Scientist,144900.0,US,0.0,US,M
2024,MI,FT,Machine Learning Engineer,275500.0,US,0.0,US,L
2023,SE,FT,Research Scientist,129600.0,ES,0.0,ES,M
2023,SE,FL,Data Engineer,173600.0,US,0.0,CA,M
2023,SE,FT,Data Science Manager,221500.0,US,100.0,US,M
2022,SE,FT,Machine Learning Engineer,208800.0,US,100.0,US,M
2023,MI,FT,Data Analyst,118800.0,US,0.0,US,M
2023,MI,FT,Data Engineer,134600.0,CA,100.0,CA,M
2024,SE,FT,Analytics Engineer,213000.0,US,0.0,US,L
2023,MI,FT,Data Science Manager,227800.0,US,100.0,US,M
2023,SE,FT,Machine Learning Engineer,229900.0,US,0.0,US,M
2024,MI,FT,Data Scientist,142100.0,GB,50.0,GB,M
2024,EN,FT,Data Analyst,61500.0,US,,US,L
2024,SE,FT,Data Science Manager,292500.0,US,0.0,US,M
2020,SE,FT,Data Engineer,184900.0,US,0.0,US,L
2024,EN,FT,Data Analyst,63100.0,CA,100.0,CA,M
2023,MI,FT,Data Architect,183200.0,US,50.0,US,S
2024,MI,FT,Data Analyst,86200.0,US,0.0,US,S
2022,EN,FT,Business Intelligence Analyst,102900.0,US,0.0,US,L
2021,MI,FT,Data Engineer,135200.0,US,100.0,US,M
2023,EN,FT,Data Architect,130300.0,US,0.0,US,M
2022,MI,FT,Data Engineer,140300.0,US,50.0,US,M
2022,MI,FT,Business Intelligence Analyst,81300.0,GB,100.0,GB,L
2024,EN,CT,Data Analyst,59000.0,US,0.0,CA,M
2024,EN,FT,Data Engineer,110800.0,CH,50.0,CH,M
2020,SE,FT,Data Scientist,169900.0,US,0.0,US,M
2024,EX,FT,Data Scientist,138700.0,IN,0.0,IN,L
2024,EN,FT,Data Engineer,82800.0,GB,0.0,GB,L
2021,SE,FT,Data Analyst,167700.0,US,100.0,US,L
2024,MI,FT,Analytics Engineer,45600.0,BR,50.0,BR,M
2024,EN,FT,Data Scientist,110900.0,US,0.0,US,M
2024,MI,FT,AI Engineer,221900.0,US,0.0,US,L
2022,MI,FT,Data Engineer,137100.0,US,100.0,US,M
2023,SE,FT,Data Engineer,131700.0,NL,0.0,NL,M
2023,SE,FT,Data Architect,241900.0,NL,0.0,US,M
2023,EN,FT,Business Intelligence Analyst,18700.0,US,0.0,IN,S
2020,SE,FT,Machine Learning Engineer,68700.0,IN,0.0,IN,M
2023,EN,FT,Analytics Engineer,127800.0,GB,0.0,US,M
2022,SE,FT,Machine Learning Engineer,188400.0,US,50.0,US,M
2021,MI,FT,Machine Learning Engineer,155700.0,CH,100.0,CH,L
2024,SE,FT,Data Engineer,165400.0,US,0.0,US,M
2024,MI,FT,Data Scientist,168300.0,IN,0.0,US,M
2023,EN,FT,Data Scientist,102300.0,CH,0.0,CH,S
2021,EN,FT,Data Engineer,71900.0,DE,100.0,DE,M
2020,MI,FT,Data Engineer,108900.0,US,50.0,US,M
2023,EN,FT,Data Analyst,75200.0,US,100.0,US,M
2024,EN,FT,Machine Learning Engineer,170000.0,US,100.0,US,L
2022,MI,FT,Data Scientist,140900.0,US,0.0,US,M
2021,MI,FT,Data Analyst,90100.0,US,0.0,US,M
2023,SE,FT,Data Analyst,144700.0,US,50.0,US,M
2024,EN,FT,Data Scientist,101100.0,US,50.0,US,S
2021,EN,FT,Data Scientist,83800.0,US,0.0,US,L
2021,SE,FT,Data Scientist,145100.0,US,0.0,US,S
2021,EN,FT,Data Scientist,72500.0,DE,0.0,DE,L
2023,EX,FL,Data Analyst,235000.0,US,100.0,US,L
2023,MI,FT,Data Analyst,133900.0,CH,50.0,CH,M
2022,SE,FT,Data Scientist,204000.0,US,0.0,US,M
2023,SE,FT,Data Engineer,69900.0,BR,0.0,BR,L
2023,SE,CT,Data Scientist,238700.0,US,100.0,US,L
2023,SE,FT,AI Engineer,267000.0,US,100.0,US,M
2023,SE,FT,Analytics Engineer,215200.0,US,50.0,US,M
2022,EN,FT,Data Scientist,117900.0,GB,100.0,US,L
2022,EX,FT,Analytics Engineer,182500.0,JP,100.0,JP,L
2022,EN,FT,Data Architect,95400.0,US,0.0,US,L
2024,MI,CT,Data Scientist,156500.0,US,50.0,US,M
2024,MI,FT,Data Architect,147200.0,US,50.0,US,M
2023,SE,FT,Business Intelligence Analyst,109600.0,AU,0.0,AU,M
2021,SE,FT,Data Engineer,249000.0,US,100.0,US,L
2024,SE,CT,Data Engineer,211900.0,US,0.0,US,M
2024,MI,FT,Analytics Engineer,73200.0,PL,0.0,PL,M
2024,SE,FT,Business Intelligence Analyst,208900.0,US,100.0,US,M
2023,SE,FT,Data Analyst,140400.0,GB,50.0,GB,L
2023,EX,FT,Data Engineer,307800.0,US,100.0,US,L
2024,MI,FT,Data Engineer,97100.0,JP,,JP,L
2024,MI,FT,Data Engineer,198400.0,US,50.0,US,L
2024,SE,FT,Data Analyst,146000.0,GB,0.0,GB,M
2023,EN,FT,Data Scientist,91400.0,DE,100.0,DE,M
2022,SE,FT,Business Intelligence Analyst,91600.0,PL,100.0,FR,M
2024,SE,FT,Data Analyst,197600.0,US,50.0,US,L
2024,MI,FT,Data Architect,152900.0,US,50.0,US,L
2021,EN,FT,Data Engineer,41300.0,PL,100.0,PL,M
2022,MI,FT,Research Scientist,144900.0,US,0.0,US,M
2022,SE,FT,Analytics Engineer,129300.0,US,100.0,US,S
2023,MI,FL,Data Analyst,103200.0,US,0.0,US,M
2023,SE,FT,Data Engineer,54500.0,IN,0.0,IN,M
2024,MI,FT,Data Scientist,163200.0,CA,100.0,CA,L
2024,SE,FT,Business Intelligence Analyst,181800.0,US,0.0,US,L
2023,SE,FT,Business Intelligence Analyst,53300.0,IN,50.0,IN,M
2023,EX,FT,Data Engineer,254500.0,US,0.0,US,S
2021,SE,FT,Analytics Engineer,107400.0,DE,100.0,DE,M
2024,SE,FT,Data Engineer,145500.0,CA,0.0,CA,M
2021,MI,FT,Data Analyst,78400.0,NL,,NL,M
2021,MI,FT,Data Scientist,137200.0,US,100.0,US,M
2024,SE,FT,Research Scientist,330100.0,US,50.0,US,M
2023,EN,FT,Data Analyst,47000.0,JP,100.0,JP,L
2021,MI,FT,Machine Learning Engineer,178400.0,US,100.0,US,M
2023,MI,FT,Analytics Engineer,157800.0,US,100.0,US,M
2023,EN,FT,Data Analyst,81800.0,US,0.0,US,M
2023,SE,FT,Data Scientist,258600.0,BR,0.0,US,L
2024,MI,FT,Research Scientist,216700.0,US,0.0,US,L
2024,EX,FT,Analytics Engineer,164000.0,ES,50.0,ES,M
2024,EN,FT,Data Analyst,78600.0,US,50.0,US,L
2021,SE,FT,Business Intelligence Analyst,169500.0,CH,50.0,CH,L
2024,MI,FT,Research Scientist,97700.0,ES,0.0,ES,M
2023,SE,FT,Analytics Engineer,56700.0,BR,100.0,BR,L
2022,SE,FL,Business Intelligence Analyst,137700.0,US,100.0,US,M
2022,MI,FT,Data Analyst,112600.0,US,50.0,US,M
2023,MI,FT,Data Science Manager,227900.0,US,0.0,US,M
2023,MI,FT,Data Analyst,891000.0,CA,50.0,CA,M
2023,EN,FT,Data Scientist,86200.0,US,0.0,US,M
2023,EN,FT,Data Analyst,65800.0,US,0.0,US,M
2024,MI,CT,Machine Learning Engineer,159000.0,GB,100.0,GB,M
2024,SE,FL,Data Architect,256400.0,US,0.0,US,
2023,MI,FT,Data Architect,154400.0,CH,0.0,CH,M
2020,EN,FT,Business Intelligence Analyst,65300.0,US,100.0,US,M
2024,SE,FT,Analytics Engineer,202700.0,US,0.0,US,M
2021,SE,CT,Business Intelligence Analyst,1900000.0,US,100.0,US,L
2022,MI,FT,Business Intelligence Analyst,114000.0,US,100.0,US,M
2021,MI,FT,Data Architect,58400.0,IN,100.0,IN,M
2024,EX,FT,Analytics Engineer,227600.0,US,0.0,US,M
2023,EN,FT,Machine Learning Engineer,114600.0,US,0.0,US,S
2021,MI,FT,Data Engineer,65100.0,PT,100.0,PT,L
2024,SE,FT,Data Scientist,209600.0,US,0.0,US,
2023,EN,FT,Data Analyst,59900.0,US,50.0,US,S
2024,MI,FT,Machine Learning Engineer,55100.0,IN,0.0,IN,
2022,SE,FT,Data Architect,151900.0,NL,100.0,NL,M
2023,SE,FT,Data Engineer,75000.0,BR,100.0,BR,L
2021,EN,FT,Data Scientist,61800.0,ES,0.0,ES,M
2024,EN,FT,Data Architect,102500.0,IN,0.0,US,M
2024,MI,FT,AI Engineer,198300.0,US,0.0,US,
2024,SE,CT,Business Intelligence Analyst,192200.0,US,0.0,US,L
2024,SE,FT,Machine Learning Engineer,236200.0,US,0.0,US,S
2020,SE,FT,Data Engineer,211500.0,US,0.0,US,M
2023,EN,FT,AI Engineer,142900.0,US,100.0,US,L
2022,SE,FT,Data Scientist,139500.0,US,50.0,GB,L
2021,EN,FT,Data Scientist,105700.0,US,50.0,US,S
2024,MI,FT,Research Scientist,167900.0,US,50.0,US,M
2020,SE,FT,Data Architect,190800.0,US,100.0,US,M
2021,SE,FT,Business Intelligence Analyst,121600.0,US,50.0,US,M
2023,MI,FT,Analytics Engineer,110200.0,GB,100.0,GB,M
2022,EN,FT,Data Science Manager,137200.0,US,100.0,US,M
2024,EN,FT,Data Architect,94400.0,AU,50.0,AU,M
2021,SE,FT,Data Scientist,210500.0,US,100.0,US,M
2022,MI,FT,Data Scientist,122100.0,ES,100.0,ES,L
2024,SE,CT,Data Analyst,130000.0,GB,0.0,GB,M
2024,SE,FT,Data Analyst,150300.0,US,0.0,US,M
2024,MI,FT,Data Architect,127800.0,US,0.0,NL,M
2021,SE,FT,Data Engineer,177100.0,AU,100.0,AU,L
2022,SE,FT,Data Engineer,176400.0,CA,100.0,CA,M
2023,SE,FT,Data Scientist,128100.0,JP,100.0,JP,M
2024,SE,FT,Data Analyst,175800.0,US,100.0,US,M
2024,MI,FT,Data Scientist,167900.0,FR,100.0,US,M
2021,SE,FT,Machine Learning Engineer,339200.0,US,0.0,US,L
2024,MI,FT,AI Engineer,213000.0,US,0.0,US,L
2023,SE,FT,Data Engineer,198500.0,FR,0.0,US,M
2020,SE,FT,Data Scientist,75800.0,BR,100.0,BR,M
2024,MI,FT,data engineer,155800.0,US,100.0,US,M
2023,SE,FT,Data Analyst,144800.0,US,100.0,US,M
2021,EN,FT,Machine Learning Engineer,122600.0,US,100.0,US,M
2022,SE,FT,Business Intelligence Analyst,148900.0,US,50.0,US,
2023,EN,FT,Data Scientist,79600.0,DE,100.0,DE,L
2024,SE,FT,Data Engineer,183900.0,US,0.0,US,M
2022,SE,FT,Data Scientist,192200.0,US,50.0,US,L
2023,MI,FT,Machine Learning Engineer,166600.0,CA,0.0,CA,M
2022,MI,CT,Data Engineer,69400.0,IN,100.0,IN,L
2023,EX,FT,Data Engineer,155500.0,NL,0.0,NL,M
2023,SE,FT,Data Science Manager,181700.0,SG,0.0,SG,S
2023,MI,FT,Data Engineer,129400.0,US,0.0,US,M
2022,EN,FT,Machine Learning Engineer,123800.0,US,100.0,US,M
2024,EN,FT,Business Intelligence Analyst,102400.0,US,100.0,US,M
2024,MI,FT,Data Science Manager,165800.0,US,0.0,US,M
2022,EN,FT,Data Engineer,112300.0,CH,0.0,CH,M
2021,EX,FT,Data Science Manager,272800.0,US,100.0,US,M
2024,EN,FT,Data Science Manager,112300.0,US,0.0,US,M
2021,MI,FT,Data Analyst,53700.0,GB,0.0,GB,
2024,SE,FT,Data Engineer,170800.0,US,50.0,US,M
2021,EN,FT,Data Scientist,81100.0,US,100.0,US,L
2023,MI,FT,Data Analyst,104900.0,US,0.0,US,M
2024,MI,FT,Data Scientist,150500.0,US,100.0,US,L
2023,EN,FT,Data Engineer,100800.0,DE,50.0,US,M
2022,MI,FT,Data Engineer,161800.0,CA,100.0,CA,M
2023,SE,FT,Business Intelligence Analyst,129800.0,US,0.0,US,S
2024,MI,FT,Data Scientist,75800.0,US,0.0,NL,S
2024,SE,FT,Data Science Manager,310600.0,US,50.0,US,M
2023,EX,FT,Research Scientist,354000.0,US,0.0,US,L
2024,MI,FT,Data Analyst,122800.0,FR,100.0,FR,M
2023,MI,FT,Data Engineer,178700.0,US,50.0,US,M
2024,EX,FT,AI Engineer,336800.0,CA,100.0,CA,M
2024,SE,FT,Business Intelligence Analyst,202300.0,US,100.0,US,M
2024,SE,FT,Analytics Engineer,166300.0,GB,50.0,GB,L
2020,EN,FT,Machine Learning Engineer,105300.0,US,100.0,US,M
2022,MI,FT,Business Intelligence Analyst,48300.0,PT,50.0,PT,M
2023,EX,FT,Research Scientist,97800.0,IN,0.0,IN,S
2022,SE,FT,Research Scientist,181700.0,US,100.0,US,S
2022,SE,FT,Data Analyst,159200.0,US,0.0,US,M
2024,EN,FT,Machine Learning Engineer,141500.0,US,100.0,US,M
2023,SE,PT,Machine Learning Engineer,87700.0,SG,100.0,DE,L
2024,MI,FT,Data Engineer,163200.0,US,50.0,US,L
2023,EN,FT,Business Intelligence Analyst,67000.0,US,0.0,US,M
2024,MI,FT,Business Intelligence Analyst,114900.0,US,,US,M
2024,SE,FL,Data Analyst,166800.0,US,100.0,US,M
2022,SE,FT,Data Scientist,224700.0,US,0.0,US,M
2024,SE,FT,Data Engineer,159800.0,DE,0.0,GB,M
2022,SE,FT,Machine Learning Engineer,223200.0,US,0.0,US,S
2022,MI,FT,Analytics Engineer,128700.0,US,100.0,US,M
2022,SE,FT,Data Engineer,156800.0,CA,100.0,CA,M
2022,MI,FT,Business Intelligence Analyst,85600.0,NL,0.0,NL,M
2022,MI,FT,Data Scientist,118100.0,GB,100.0,GB,L
2024,MI,FT,Data Analyst,77900.0,CA,0.0,CA,M
2023,SE,FT,Data Analyst,170600.0,US,0.0,US,L
2020,MI,FT,Research Scientist,129000.0,US,0.0,US,M
2022,SE,FT,Business Intelligence Analyst,90900.0,PL,0.0,PL,L
2022,SE,FT,Analytics Engineer,117900.0,JP,100.0,JP,L
2023,EN,FL,Data Analyst,67800.0,US,100.0,US,M
2021,MI,FT,Business Intelligence Analyst,108400.0,US,100.0,US,L
2021,EX,FT,Data Science Manager,429800.0,US,100.0,US,L
2023,SE,FT,Research Scientist,241600.0,US,100.0,US,M
2022,SE,FT,AI Engineer,193400.0,CA,0.0,CA,S
2022,SE,FT,AI Engineer,205300.0,US,100.0,AU,M
2023,MI,FT,Data Scientist,161000.0,GB,100.0,GB,L
2023,SE,FT,Data Architect,97400.0,PT,0.0,PT,M
2024,SE,FT,Machine Learning Engineer,90500.0,IN,100.0,IN,S
2024,EN,FT,Data Architect,100500.0,US,0.0,US,L
2023,SE,FT,Data Analyst,125600.0,US,,US,L
2022,EN,FT,Data Engineer,75900.0,GB,100.0,GB,M
2023,EN,FT,Research Scientist,162200.0,US,0.0,US,L
2024,SE,FT,Data Analyst,180400.0,US,0.0,US,L
2021,EN,FL,Data Scientist,86500.0,US,50.0,US,M
2024,MI,FT,Data Scientist,157100.0,US,50.0,US,M
2022,SE,FT,Data Analyst,154800.0,US,50.0,US,L
2024,EX,FT,Analytics Engineer,217700.0,CA,50.0,CA,M
2021,EN,FT,Data Engineer,88400.0,US,50.0,US,M
2024,MI,FT,Machine Learning Engineer,273300.0,US,0.0,US,M
2021,SE,FT,Data Analyst,138400.0,US,100.0,US,L
2021,SE,FT,Business Intelligence Analyst,112800.0,US,0.0,US,M
2024,SE,FT,Machine Learning Engineer,170000.0,GB,0.0,GB,M
2023,SE,FT,Business Intelligence Analyst,130300.0,CA,100.0,CA,
2023,SE,FT,Analytics Engineer,187000.0,US,0.0,US,M
2022,EN,FT,Machine Learning Engineer,113900.0,US,100.0,US,M
2024,MI,FT,Business Intelligence Analyst,102300.0,DE,0.0,US,S
2023,EX,FT,Analytics Engineer,292500.0,US,100.0,US,S
2023,SE,FT,Business Intelligence Analyst,147400.0,US,50.0,US,M
2023,SE,FT,Data Engineer,142600.0,ES,0.0,ES,M
2024,SE,FT,Data Scientist,88000.0,IN,50.0,IN,M
2022,MI,FT,Data Analyst,128400.0,US,0.0,US,M
2024,MI,FT,Data Scientist,115100.0,NL,0.0,NL,M
2024,MI,FT,Data Engineer,176400.0,US,100.0,US,M
2020,MI,FT,Machine Learning Engineer,132700.0,US,0.0,US,S
2022,EN,FT,Machine Learning Engineer,44600.0,IN,100.0,IN,L
2022,MI,FT,Data Scientist,88100.0,FR,100.0,FR,M
2022,SE,FT,Data Engineer,190800.0,US,100.0,US,L
2023,SE,FT,Data Analyst,177300.0,US,100.0,US,M
2021,EX,FT,AI Engineer,259500.0,US,100.0,US,M
2023,SE,FT,Machine Learning Engineer,208500.0,US,50.0,US,M
2021,SE,FT,Business Intelligence Analyst,52500.0,US,0.0,IN,S
2022,MI,FT,Machine Learning Engineer,193500.0,CA,50.0,CA,M
2022,MI,FT,Machine Learning Engineer,167000.0,CH,100.0,CH,M
2023,MI,FT,Data Engineer,136600.0,US,0.0,US,M
2021,SE,CT,Analytics Engineer,102700.0,JP,100.0,JP,S
2022,MI,FT,Research Scientist,181400.0,US,50.0,US,M
2020,EN,FT,Data Scientist,84400.0,GB,100.0,GB,M
2024,MI,FT,Data Scientist,156400.0,US,0.0,US,S
2021,SE,FT,Data Scientist,208700.0,US,0.0,US,L
2022,SE,FT,Business Intelligence Analyst,196300.0,US,100.0,US,L
2024,EN,FT,Data Engineer,73600.0,DE,100.0,DE,S
2022,EX,FL,Data Analyst,69100.0,BR,0.0,BR,M
2023,EN,FT,Data Analyst,22300.0,IN,0.0,IN,M
2024,MI,FT,Machine Learning Engineer,222200.0,DE,0.0,US,M
2022,SE,FT,Data Architect,237700.0,US,100.0,US,M
2024,SE,FT,Data Architect,176600.0,US,0.0,NL,L
2024,MI,FT,Data Engineer,111300.0,JP,0.0,JP,M
2021,SE,FT,Data Scientist,111100.0,AU,100.0,AU,M
2022,MI,FT,Machine Learning Engineer,51000.0,US,0.0,IN,M
2024,EX,FT,Data Analyst,275400.0,US,50.0,US,L
